"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FASTKD1",819.860108083558,0.649377541580824,0.320346135589745,2.0271121435111,0.0426509452562435,0.999994274611978
"HEYL",77.6979240054228,1.32827468260512,0.655311279179587,2.02693700659029,0.0426688553134475,0.999994274611978
"FAM71F2",50.2207414274534,1.25397085349593,0.620336965535681,2.0214349993041,0.0432347547183876,0.999994274611978
"RAB38",129.90671919452,1.02085823375166,0.50502757823376,2.02139106407203,0.0432392990010104,0.999994274611978
"METAP2",7371.53037094765,-0.628529819211969,0.310960163443195,-2.02125510950468,0.0432533635293272,0.999994274611978
"ZNF227",766.999872142556,0.532787921820564,0.263641603062004,2.02087954113699,0.0432922362456423,0.999994274611978
"RAB43",776.598877633788,1.222006782686,0.606046793771988,2.01635714476818,0.0437626433798805,0.999994274611978
"AC011451.3",2.30253682348906,4.4166968938206,2.19251191684788,2.01444601503939,0.0439627273594786,NA
"TTC21A",102.930075840242,0.777958894702338,0.38642923285869,2.013198869421,0.0440937121409916,0.999994274611978
"ZNF461",166.851811788889,0.696793814359387,0.34660027180238,2.01036718966186,0.0443923404109077,0.999994274611978
"GNRH2",2.28462868320715,4.3808959201046,2.17948390387778,2.01006114902249,0.0444247173384885,NA
"INHBA-AS1",13.5575642007949,-1.81692477415852,0.904151262822749,-2.00953628985277,0.0444802901018918,0.999994274611978
"AC112236.2",4.88584872584802,2.84994431278848,1.41824024600063,2.00949332866924,0.0444848414831612,0.999994274611978
"RAC2",1614.68006120691,1.01622749745031,0.506280369697443,2.00724254439811,0.04472384359854,0.999994274611978
"DYNC1LI1",3266.02401730453,0.718744679283406,0.358889144585083,2.00269272595123,0.0452102800418591,0.999994274611978
"AC010890.1",12.5485267014007,-1.56812423514617,0.783372070247941,-2.00176173583755,0.0453103631049534,0.999994274611978
"PIANP",211.496304255659,-1.17801716392516,0.588621007657262,-2.00131688913673,0.045358250800462,0.999994274611978
"GALT",292.334940170289,-0.807150350933646,0.403324220062245,-2.00124443508272,0.0453660545094114,0.999994274611978
"DDX56",1959.23251394346,1.02244831373181,0.511017501241929,2.00080880057327,0.0454129986557475,0.999994274611978
"LINC01909",14.0087389987243,1.6100621355651,0.804944880465446,2.00021414464318,0.0454771450951384,0.999994274611978
"ANKRD33",2.40363405139888,4.4583281580234,2.22945242010012,1.9997413346113,0.0455282023108034,NA
"MYO1D",459.602148449501,0.948539094367782,0.474772037897916,1.99788323374624,0.0457293207550465,0.999994274611978
"AC125611.3",42.62740109971,2.10112693707093,1.05170109639699,1.99783659470278,0.0457343785194195,0.999994274611978
"CLSTN2",862.324239527093,-0.876635298104295,0.439005858085339,-1.99686469316745,0.0458398835321499,0.999994274611978
"SUGT1P4-STRA6LP",98.3004902533637,0.85345068232308,0.427560723736898,1.99609233248528,0.0459238734815165,0.999994274611978
"MMP9",3.64095778567757,5.08562612252753,2.54795455763313,1.9959642165878,0.0459378179027452,0.999994274611978
"TMEM245",817.269728976662,-2.73192754839554,1.36901405695352,-1.99554382551406,0.0459835992626391,0.999994274611978
"PSME4",945.969941153414,1.29995654606904,0.651941870559417,1.99397615764972,0.0461546601565165,0.999994274611978
"LRP3",528.366072295999,-0.59016730970232,0.296087661347123,-1.99321818078204,0.0462375611254137,0.999994274611978
"AC087499.2",3.0235545186983,3.72209323277349,1.86790944194832,1.99265186479874,0.0462995816815909,0.999994274611978
"GREM1",955.571702804022,1.6009931971065,0.803517041772486,1.99248194359992,0.0463182043954388,0.999994274611978
"RNF40",782.600156915534,-0.645738612943473,0.324211318257233,-1.99172137609069,0.0464016369924633,0.999994274611978
"AP000347.2",39.4229518456297,1.92861639653058,0.969032039370606,1.99025039232267,0.0465633597029366,0.999994274611978
"WFDC1",749.410388155428,1.31261504332803,0.659594374963774,1.99003371337137,0.0465872218340193,0.999994274611978
"WDR11",3459.17732989,0.519656186426955,0.26150119459162,1.98720387200713,0.0468998089545178,0.999994274611978
"RHOQ",1223.21088153476,1.0240331515912,0.51560029449265,1.98609884930117,0.0470223490326621,0.999994274611978
"LNCAROD",2.7436820455413,-5.14179797036502,2.59369230305057,-1.98242403862536,0.0474318013497131,0.999994274611978
"CAB39P1",3.09358240117109,3.77528018295221,1.90646698122628,1.98024944577003,0.0476755063098492,0.999994274611978
"IQCH",106.366308258388,0.858899361322893,0.433756826672777,1.98014027332149,0.0476877688798904,0.999994274611978
"DKKL1",10.9160061724379,-2.02337511339055,1.02211368259645,-1.97959889182838,0.0477486176187728,0.999994274611978
"OTOA",2.3906896379992,4.43384027925187,2.24016629057156,1.97924604879249,0.0477883106368455,NA
"RASGRF2",36.9615695687988,1.18410968422501,0.598462109876575,1.97858755747999,0.0478624616825769,0.999994274611978
"MEI4",2.26327362952687,4.36536207502239,2.2063832864045,1.97851484006486,0.0478706561328451,NA
"AC105339.2",31.6800518135704,1.20969768050756,0.611517180994963,1.97819083110525,0.0479071826998002,0.999994274611978
"SERTM2",26.5061887261269,1.58367651318964,0.800727663010768,1.97779667962882,0.0479516482310966,0.999994274611978
"AC073111.4",15.7450691723968,3.36117780167876,1.70032641645583,1.97678385111772,0.0480660678521239,0.999994274611978
"ZNF75A",437.256549096239,0.710948507864834,0.359900176507044,1.9754047212892,0.0482222374501911,0.999994274611978
"TUT7",774.604015947637,-0.763105201670144,0.387196878749019,-1.97084543691476,0.0487415577387423,0.999994274611978
"TUBGCP2",1921.37199599932,1.55863522273205,0.790961289679189,1.97055815887554,0.0487744364835246,0.999994274611978
"SLC38A1",351.396400234692,1.10789607942547,0.563002770307364,1.96783415261106,0.0490871231908428,0.999994274611978
"SLC9A6",543.350077411628,-0.54683045742593,0.27821163447642,-1.96551973268493,0.0493541140846706,0.999994274611978
"PBX2",1009.72507981002,-0.720148659752166,0.366456644053838,-1.96516742549868,0.0493948628057022,0.999994274611978
"STEAP4",298.582661848577,1.74086405790577,0.886044048190268,1.96476017356187,0.049442001740642,0.999994274611978
"TMEM98",3078.23370395122,-0.823380469848416,0.41914651895947,-1.96442158673405,0.0494812214952866,0.999994274611978
"FAM173A",194.758902396978,-0.877021747950348,0.447111845824157,-1.96152653109367,0.0498176331843784,0.999994274611978
"AC011472.1",9.3523835582015,2.10970227030847,1.076043729179,1.96061016211501,0.0499245160280451,0.999994274611978
